SeriesTicker,SeriesName,EventTicker,MarketTicker,Time,EventEndTime,VolumeInDollar,OpenInterest,YesProb,NoProb,EventResult,RulesPrimary,KalshiURL,Tags
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN18BKNCHI,KXNBAGAME-26JAN18BKNCHI-CHI,2026-01-18T20:00:00+00:00,2026-01-19T02:21:30.308134Z,770052.00,58760,0.7,0.3,yes,"If Chicago wins the Brooklyn at Chicago professional basketball game originally scheduled for Jan 18, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan18bknchi,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN18BKNCHI,KXNBAGAME-26JAN18BKNCHI-BKN,2026-01-18T20:00:00+00:00,2026-01-19T02:21:30.308134Z,667650.00,41963,0.32,0.68,no,"If Brooklyn wins the Brooklyn at Chicago professional basketball game originally scheduled for Jan 18, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan18bknchi,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN18ORLMEM,KXNBAGAME-26JAN18ORLMEM-ORL,2026-01-18T14:00:00+00:00,2026-01-18T19:37:25.702757Z,3107752.00,213327,0.61,0.39,no,"If Orlando wins the Orlando at Memphis professional basketball game originally scheduled for Jan 18, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan18orlmem,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN18ORLMEM,KXNBAGAME-26JAN18ORLMEM-MEM,2026-01-18T14:00:00+00:00,2026-01-18T19:37:25.702757Z,1852538.00,157233,0.41,0.59,yes,"If Memphis wins the Orlando at Memphis professional basketball game originally scheduled for Jan 18, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan18orlmem,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17LALPOR,KXNBAGAME-26JAN17LALPOR-POR,2026-01-18T00:00:00+00:00,2026-01-18T05:53:23.130406Z,2205671.00,38896,0.57,0.43,yes,"If Portland wins the Los Angeles L at Portland professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17lalpor,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17LALPOR,KXNBAGAME-26JAN17LALPOR-LAL,2026-01-18T00:00:00+00:00,2026-01-18T05:53:23.130406Z,4390380.00,77478,0.44,0.56,no,"If Los Angeles L wins the Los Angeles L at Portland professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17lalpor,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17WASDEN,KXNBAGAME-26JAN17WASDEN-WAS,2026-01-17T23:00:00+00:00,2026-01-18T04:45:24.716717Z,2727841.00,50609,0.19,0.81,no,"If Washington wins the Washington at Denver professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17wasden,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17WASDEN,KXNBAGAME-26JAN17WASDEN-DEN,2026-01-17T23:00:00+00:00,2026-01-18T04:45:24.716717Z,4151262.00,63564,0.82,0.18,yes,"If Denver wins the Washington at Denver professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17wasden,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17CHAGSW,KXNBAGAME-26JAN17CHAGSW-GSW,2026-01-17T22:00:00+00:00,2026-01-18T04:07:30.616465Z,1006354.00,42246,0.73,0.27,yes,"If Golden State wins the Charlotte at Golden State professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17chagsw,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17CHAGSW,KXNBAGAME-26JAN17CHAGSW-CHA,2026-01-17T22:00:00+00:00,2026-01-18T04:07:30.616465Z,1189489.00,69509,0.29,0.71,no,"If Charlotte wins the Charlotte at Golden State professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17chagsw,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17OKCMIA,KXNBAGAME-26JAN17OKCMIA-OKC,2026-01-17T22:00:00+00:00,2026-01-18T03:49:52.93432Z,2771778.00,55981,0.79,0.21,no,"If Oklahoma City wins the Oklahoma City at Miami professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17okcmia,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17OKCMIA,KXNBAGAME-26JAN17OKCMIA-MIA,2026-01-17T22:00:00+00:00,2026-01-18T03:49:52.93432Z,3674439.00,101341,0.22,0.78,yes,"If Miami wins the Oklahoma City at Miami professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17okcmia,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17INDDET,KXNBAGAME-26JAN17INDDET-IND,2026-01-17T21:00:00+00:00,2026-01-18T03:05:33.711352Z,1179036.00,228088,0.14,0.86,no,"If Indiana wins the Indiana at Detroit professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17inddet,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17INDDET,KXNBAGAME-26JAN17INDDET-DET,2026-01-17T21:00:00+00:00,2026-01-18T03:05:33.711352Z,353437.00,123134,0.88,0.12,yes,"If Detroit wins the Indiana at Detroit professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17inddet,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17MINSAS,KXNBAGAME-26JAN17MINSAS-SAS,2026-01-17T22:00:00+00:00,2026-01-18T03:53:24.157012Z,2096238.00,66810,0.63,0.37,yes,"If San Antonio wins the Minnesota at San Antonio professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17minsas,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17MINSAS,KXNBAGAME-26JAN17MINSAS-MIN,2026-01-17T22:00:00+00:00,2026-01-18T03:53:24.157012Z,2991254.00,75016,0.39,0.61,no,"If Minnesota wins the Minnesota at San Antonio professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17minsas,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17PHXNYK,KXNBAGAME-26JAN17PHXNYK-PHX,2026-01-17T21:00:00+00:00,2026-01-18T03:23:31.852572Z,2889402.00,51836,0.45,0.55,yes,"If Phoenix wins the Phoenix at New York professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17phxnyk,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17PHXNYK,KXNBAGAME-26JAN17PHXNYK-NYK,2026-01-17T21:00:00+00:00,2026-01-18T03:23:31.852572Z,3374176.00,33096,0.56,0.44,no,"If New York wins the Phoenix at New York professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17phxnyk,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17BOSATL,KXNBAGAME-26JAN17BOSATL-BOS,2026-01-17T21:00:00+00:00,2026-01-18T02:57:43.353456Z,736558.00,85140,0.6,0.4,yes,"If Boston wins the Boston at Atlanta professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17bosatl,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17BOSATL,KXNBAGAME-26JAN17BOSATL-ATL,2026-01-17T21:00:00+00:00,2026-01-18T02:57:43.353456Z,705103.00,16226,0.41,0.59,no,"If Atlanta wins the Boston at Atlanta professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17bosatl,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17UTADAL,KXNBAGAME-26JAN17UTADAL-UTA,2026-01-17T19:00:00+00:00,2026-01-18T00:55:44.054409Z,1483405.00,53287,0.41,0.59,no,"If Utah wins the Utah at Dallas professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17utadal,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN17UTADAL,KXNBAGAME-26JAN17UTADAL-DAL,2026-01-17T19:00:00+00:00,2026-01-18T00:55:44.054409Z,1268747.00,104741,0.6,0.4,yes,"If Dallas wins the Utah at Dallas professional basketball game originally scheduled for Jan 17, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan17utadal,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN16WASSAC,KXNBAGAME-26JAN16WASSAC-WAS,2026-01-17T00:00:00+00:00,2026-01-17T05:55:24.948223Z,4460044.00,145160,0.32,0.68,no,"If Washington wins the Washington at Sacramento professional basketball game originally scheduled for Jan 16, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan16wassac,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN16WASSAC,KXNBAGAME-26JAN16WASSAC-SAC,2026-01-17T00:00:00+00:00,2026-01-17T05:55:24.948223Z,2377067.00,116475,0.7,0.3,yes,"If Sacramento wins the Washington at Sacramento professional basketball game originally scheduled for Jan 16, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan16wassac,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN16MINHOU,KXNBAGAME-26JAN16MINHOU-MIN,2026-01-17T00:00:00+00:00,2026-01-17T05:35:22.778558Z,6877414.00,225421,0.39,0.61,no,"If Minnesota wins the Minnesota at Houston professional basketball game originally scheduled for Jan 16, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan16minhou,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN16MINHOU,KXNBAGAME-26JAN16MINHOU-HOU,2026-01-17T00:00:00+00:00,2026-01-17T05:35:22.778558Z,8321667.00,162935,0.62,0.38,yes,"If Houston wins the Minnesota at Houston professional basketball game originally scheduled for Jan 16, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan16minhou,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN16LACTOR,KXNBAGAME-26JAN16LACTOR-TOR,2026-01-16T21:00:00+00:00,2026-01-17T03:19:43.063043Z,5153318.00,360878,0.55,0.45,no,"If Toronto wins the Los Angeles C at Toronto professional basketball game originally scheduled for Jan 16, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan16lactor,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN16LACTOR,KXNBAGAME-26JAN16LACTOR-LAC,2026-01-16T21:00:00+00:00,2026-01-17T03:19:43.063043Z,5477575.00,157863,0.46,0.54,yes,"If Los Angeles C wins the Los Angeles C at Toronto professional basketball game originally scheduled for Jan 16, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan16lactor,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN16CHIBKN,KXNBAGAME-26JAN16CHIBKN-CHI,2026-01-16T21:00:00+00:00,2026-01-17T03:15:28.424736Z,4489133.00,264538,0.48,0.52,no,"If Chicago wins the Chicago at Brooklyn professional basketball game originally scheduled for Jan 16, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan16chibkn,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN16CHIBKN,KXNBAGAME-26JAN16CHIBKN-BKN,2026-01-16T21:00:00+00:00,2026-01-17T03:15:28.424736Z,2137659.00,57063,0.53,0.47,yes,"If Brooklyn wins the Chicago at Brooklyn professional basketball game originally scheduled for Jan 16, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan16chibkn,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN16CLEPHI,KXNBAGAME-26JAN16CLEPHI-PHI,2026-01-16T21:00:00+00:00,2026-01-17T02:43:27.058217Z,4863825.00,416046,0.58,0.42,no,"If Philadelphia wins the Cleveland at Philadelphia professional basketball game originally scheduled for Jan 16, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan16clephi,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN16CLEPHI,KXNBAGAME-26JAN16CLEPHI-CLE,2026-01-16T21:00:00+00:00,2026-01-17T02:43:27.058217Z,5917598.00,429365,0.44,0.56,yes,"If Cleveland wins the Cleveland at Philadelphia professional basketball game originally scheduled for Jan 16, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan16clephi,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN16NOPIND,KXNBAGAME-26JAN16NOPIND-NOP,2026-01-16T20:00:00+00:00,2026-01-17T02:25:35.632726Z,2626847.00,149235,0.39,0.61,no,"If New Orleans wins the New Orleans at Indiana professional basketball game originally scheduled for Jan 16, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan16nopind,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN16NOPIND,KXNBAGAME-26JAN16NOPIND-IND,2026-01-16T20:00:00+00:00,2026-01-17T02:25:35.632726Z,1431818.00,149871,0.62,0.38,yes,"If Indiana wins the New Orleans at Indiana professional basketball game originally scheduled for Jan 16, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan16nopind,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN15CHALAL,KXNBAGAME-26JAN15CHALAL-LAL,2026-01-16T00:00:00+00:00,2026-01-16T06:05:23.038664Z,9318173.00,531155,0.6,0.4,no,"If Los Angeles L wins the Charlotte at Los Angeles L professional basketball game originally scheduled for Jan 15, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan15chalal,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN15CHALAL,KXNBAGAME-26JAN15CHALAL-CHA,2026-01-16T00:00:00+00:00,2026-01-16T06:05:23.038664Z,3908645.00,59115,0.42,0.58,yes,"If Charlotte wins the Charlotte at Los Angeles L professional basketball game originally scheduled for Jan 15, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan15chalal,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN15ATLPOR,KXNBAGAME-26JAN15ATLPOR-POR,2026-01-16T00:00:00+00:00,2026-01-16T05:35:23.561052Z,3226198.00,82701,0.4,0.6,yes,"If Portland wins the Atlanta at Portland professional basketball game originally scheduled for Jan 15, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan15atlpor,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN15ATLPOR,KXNBAGAME-26JAN15ATLPOR-ATL,2026-01-16T00:00:00+00:00,2026-01-16T05:35:23.561052Z,2130100.00,38474,0.61,0.39,no,"If Atlanta wins the Atlanta at Portland professional basketball game originally scheduled for Jan 15, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan15atlpor,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN15NYKGSW,KXNBAGAME-26JAN15NYKGSW-NYK,2026-01-16T00:00:00+00:00,2026-01-16T05:57:27.990042Z,7622223.00,367520,0.31,0.69,no,"If New York wins the New York at Golden State professional basketball game originally scheduled for Jan 15, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan15nykgsw,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN15NYKGSW,KXNBAGAME-26JAN15NYKGSW-GSW,2026-01-16T00:00:00+00:00,2026-01-16T05:57:27.990042Z,4994222.00,87607,0.71,0.29,yes,"If Golden State wins the New York at Golden State professional basketball game originally scheduled for Jan 15, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan15nykgsw,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN15UTADAL,KXNBAGAME-26JAN15UTADAL-UTA,2026-01-15T22:00:00+00:00,2026-01-16T03:59:58.420473Z,1374995.00,94637,0.41,0.59,no,"If Utah wins the Utah at Dallas professional basketball game originally scheduled for Jan 15, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan15utadal,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN15UTADAL,KXNBAGAME-26JAN15UTADAL-DAL,2026-01-15T22:00:00+00:00,2026-01-16T03:59:58.420473Z,798521.00,96156,0.6,0.4,yes,"If Dallas wins the Utah at Dallas professional basketball game originally scheduled for Jan 15, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan15utadal,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN15MILSAS,KXNBAGAME-26JAN15MILSAS-SAS,2026-01-15T22:00:00+00:00,2026-01-16T03:33:27.235539Z,1394959.00,94610,0.71,0.29,yes,"If San Antonio wins the Milwaukee at San Antonio professional basketball game originally scheduled for Jan 15, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan15milsas,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN15MILSAS,KXNBAGAME-26JAN15MILSAS-MIL,2026-01-15T22:00:00+00:00,2026-01-16T03:33:27.235539Z,1260721.00,87117,0.31,0.69,no,"If Milwaukee wins the Milwaukee at San Antonio professional basketball game originally scheduled for Jan 15, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan15milsas,Basketball
KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN15BOSMIA,KXNBAGAME-26JAN15BOSMIA-MIA,2026-01-15T21:00:00+00:00,2026-01-16T03:13:33.476011Z,3049941.00,29436,0.43,0.57,no,"If Miami wins the Boston at Miami professional basketball game originally scheduled for Jan 15, 2026, then the market resolves to Yes.",https://kalshi.com/markets/kxnbagame/professional-basketball-game/kxnbagame-26jan15bosmia,Basketball
